id,longitud,latitud
10078,-3.67453073490926,40.4527739756536
10076,-3.67264777600102,40.4519041664411
10079,-3.67439817367309,40.4507110933164
3606,-3.68091933805558,40.452505862847
3930,-3.68445157175972,40.4467783550979
3931,-3.68601911773137,40.4410640050672
3932,-3.68746505818727,40.4275546882102
3933,-3.6841240526336,40.438552840528
3934,-3.68330732105821,40.4517070167503
3935,-3.68742584304659,40.4329852102569
3936,-3.69154697769176,40.4195110440067
3937,-3.68645202073543,40.4361929219924
3938,-3.68663698118841,40.4339372120138
3939,-3.68844000796663,40.4220584628914
3940,-3.68840397772139,40.4255186306253
3941,-3.68617693112578,40.4390922726163
3942,-3.68734657526183,40.4360088168677
3943,-3.68717519550758,40.4360185854771
3944,-3.68684864655312,40.4313764871973
3945,-3.68763597537189,40.4278899827757
3946,-3.68671163922991,40.4253577524146
3798,-3.68859236593961,40.4210312620902
3697,-3.68611751751892,40.4205801927727
3947,-3.68880191664221,40.4178752346038
3948,-3.68503421333714,40.4376816695782
3578,-3.68793072253055,40.4250275376413
4223,-3.68945724977498,40.4243179145643
10048,-3.68197641170015,40.4508379267967
10049,-3.68190782898808,40.4507970049718
10050,-3.68158973957016,40.4499856598826
10812,-3.68672167479408,40.4253219273726
10018,-3.69175855080026,40.4195012649462
3950,-3.67601285954129,40.4362215945275
9894,-3.68523036513497,40.4238224300742
3952,-3.67862084820446,40.4428735105375
3953,-3.67742476528341,40.4419715975188
3954,-3.67881274721416,40.4402541416515
10606,-3.68308029897719,40.4385398354795
4224,-3.67919806565843,40.4360931078151
4225,-3.68443764843504,40.4377068221889
3956,-3.68284685935483,40.4406114802534
9893,-3.6843169489796,40.4228092417714
3958,-3.67910099691407,40.4383239720359
3757,-3.68337955691557,40.4341935995873
3959,-3.68324956522502,40.4362655025405
3960,-3.6837239093381,40.4377485343977
3720,-3.68415748969854,40.4240915287305
9890,-3.6840142173171,40.4267426222716
3961,-3.68228659510473,40.4393976722494
3497,-3.68353246040986,40.4387703804173
3434,-3.68301834783908,40.4380443527976
3435,-3.68279738823662,40.4375915170201
3962,-3.68238039515811,40.4328599026597
3963,-3.68520909333848,40.4328360080012
3964,-3.68359880154853,40.4316540529982
3965,-3.68380241374166,40.4292143637231
3966,-3.68125088754616,40.4401703684575
3967,-3.68193369454165,40.4376408900171
3968,-3.67883849229947,40.437383024091
3969,-3.67822881352017,40.4374416693878
3970,-3.67836723025934,40.4381340918482
3971,-3.68559342491354,40.4350712400041
3972,-3.68424879094363,40.4349630481405
3973,-3.67892197803178,40.440662996538
3974,-3.67771118492441,40.4378724603545
3975,-3.67905866613361,40.4376946780681
3976,-3.68026857297625,40.4400194730467
3977,-3.67962515842915,40.439717678582
3978,-3.67909729520949,40.4412161592519
3979,-3.6859301102967,40.4304145119815
3980,-3.68462318370131,40.4303327596788
3981,-3.68313070376786,40.4362428852985
3982,-3.68319060937452,40.4362407094515
4014,-3.684840344358,40.4263740967538
9892,-3.68327903665935,40.4353563698189
3949,-3.68373324459304,40.4433976485901
3951,-3.681088982451,40.4410725159087
10607,-3.68293011037309,40.4401993418561
3957,-3.68146749296485,40.4411928785666
9895,-3.68307605295142,40.4429223362504
10685,-3.67995154731483,40.4406853571139
3992,-3.67613141518301,40.4360970842202
3993,-3.67138883427678,40.4312740436646
3994,-3.67558007519407,40.426269904565
3995,-3.67356576319962,40.4338211604945
3607,-3.6733139063179,40.4333510838014
3608,-3.67156950248041,40.433215621403
3996,-3.67336800898584,40.4322975809099
3579,-3.67504782050138,40.433338399378
3997,-3.67515774077952,40.4311876990369
3612,-3.67523107454489,40.430900531046
3613,-3.67535390041617,40.4287960644127
3998,-3.67640793849127,40.429926175882
3999,-3.67383582098569,40.4298339189208
4000,-3.67212257352481,40.429728344796
4001,-3.67360361036728,40.4324229680596
10013,-3.67147166083553,40.431206459981
10192,-3.67501323504956,40.4340939432704
10193,-3.67496047099497,40.4340848593326
4002,-3.67826705603239,40.4248808509668
4003,-3.6801333422201,40.4259724358807
4004,-3.68052886647142,40.4347787562034
4005,-3.67775350308927,40.4300582796839
4006,-3.67783852336404,40.4299901346503
5081,-3.67932676181205,40.4358044885274
4008,-3.679427168985,40.4345930274812
4009,-3.67956726048191,40.4315175091486
4010,-3.67969524920354,40.4313167499437
4011,-3.67977626883306,40.4290210289434
4012,-3.68221464644864,40.4349092859051
4013,-3.67799010576958,40.4346911863663
7037,-3.68289099686099,40.4251535149547
4015,-3.68128480553524,40.4250324131808
5082,-3.6787897825683,40.4249511794721
4016,-3.68231407300362,40.4302296835557
4017,-3.68256326647983,40.4302628582983
10098,-3.67927403153153,40.434977052765
10099,-3.67945653470357,40.4338781667933
10100,-3.67961782933052,40.4312448391698
10101,-3.67993944654674,40.4273765188519
10102,-3.6800727274119,40.4263056927405
10170,-3.67926540781908,40.4362168999108
4018,-3.66096583329576,40.4323350418362
4019,-3.66028061945904,40.4303195969202
7109,-3.65943479236331,40.4315944927745
3753,-3.67267461217112,40.4262328460393
4021,-3.6781656430996,40.4236451200692
4022,-3.68127128642535,40.4213772110144
4023,-3.66999334351557,40.4292970325832
4024,-3.67556296253758,40.427116021079
4025,-3.66291240214579,40.4308545421348
4026,-3.68133898135108,40.4214198340098
4027,-3.68338794361065,40.4211446956205
4028,-3.68182562122249,40.4221139181219
4029,-3.67903946817427,40.4233313845817
4030,-3.6680688519702,40.4294497747004
4031,-3.66649379554405,40.4292174043987
4032,-3.66737047284207,40.4287252691964
4033,-3.66836443943206,40.4270580092462
4034,-3.67037229158932,40.4272714078733
4035,-3.67004191245884,40.4275027562573
3616,-3.66993593798519,40.4296277134231
4036,-3.66586449049662,40.429454666579
4037,-3.66416148328356,40.4312012326321
7038,-3.66266987095232,40.4311087229303
4039,-3.67273371629327,40.4246640726759
4040,-3.67081892760043,40.4245198537924
4041,-3.67587897720317,40.4231721625565
4042,-3.67587132737107,40.4225612272633
4043,-3.68021898879256,40.4237516299769
4044,-3.68002421503225,40.4235691100293
4045,-3.68033429271479,40.4235259002686
4046,-3.67270236080015,40.4230167951056
4047,-3.67279026340944,40.4232478317642
4048,-3.68345711513287,40.4210109627321
9888,-3.68128014605133,40.4236476985772
10103,-3.68029544696768,40.423751942449
4052,-3.67454880608323,40.4214985058757
4053,-3.67773489329374,40.4216469904522
4054,-3.6795958733443,40.4207119277596
4055,-3.67735470166749,40.4215719156923
4057,-3.67523426481425,40.418293008102
4058,-3.67683169095101,40.4182089316057
10093,-3.67629518815715,40.4178335655139
4060,-3.67710653719806,40.4135218703595
4061,-3.67795113023482,40.4088853705034
4062,-3.67417115519017,40.4110656593415
3462,-3.67676342547428,40.4103749179328
4064,-3.67618320178212,40.4193357883081
3609,-3.67677611120181,40.4124352660308
3610,-3.67672783513054,40.4124437941968
4066,-3.67638883770319,40.4117400189322
4067,-3.67605349342928,40.4205534796912
4068,-3.67987739170182,40.4211597821675
4070,-3.67436925977741,40.4216671172725
4071,-3.68008829218404,40.4218334449115
4073,-3.67890960419206,40.4219012517461
4074,-3.67894646718776,40.4214199817475
4075,-3.67197967922675,40.421377699754
4076,-3.67406783431638,40.421405065187
4077,-3.67285822712698,40.4211305308428
3764,-3.67633497533068,40.4171675447777
7054,-3.67241630724101,40.4181558889209
7055,-3.67385916124439,40.4180633637309
7053,-3.673179334495,40.4174510749861
10080,-3.67796016974448,40.4162347930054
10081,-3.67749322676066,40.4169418632818
10082,-3.67866946722999,40.4177840862996
10083,-3.67640401334029,40.4160280199649
10085,-3.67521357983111,40.4169622535745
10084,-3.67690817589668,40.4170623912072
4078,-3.69345364096669,40.3916726313824
4079,-3.69340587856263,40.390273150707
4080,-3.69517539475356,40.389619278792
4081,-3.69652242669068,40.3901458528308
4082,-3.6962905425251,40.3919913084597
3727,-3.69837933253168,40.3953563724401
4083,-3.69828133772764,40.3952349107164
3728,-3.69667123191863,40.393945106505
3614,-3.69950622414464,40.3943820494588
3615,-3.69806161759771,40.3977899750811
4084,-3.69796915719595,40.3977232677084
4085,-3.69896399575838,40.3965127178474
5095,-3.69760860049749,40.398746155562
5096,-3.69727046522912,40.3977902977997
4086,-3.69807521625988,40.3991509934742
4087,-3.69691670614091,40.3974373375607
4088,-3.69584122556635,40.396320227044
4089,-3.69715712472563,40.3963987055496
4090,-3.69666335395619,40.3969139020565
4091,-3.69632832688217,40.3965957932052
4092,-3.69644535821803,40.3983357654026
4093,-3.69253727557076,40.3919738142276
4094,-3.69265844375883,40.390912449588
4095,-3.69269074581149,40.3908293295544
4096,-3.69221983100917,40.3900282406695
4097,-3.69159039109825,40.389041216719
4121,-3.69390471037039,40.3930089732841
4099,-3.69097221135448,40.3879007740292
4100,-3.69331748074494,40.3901282720719
4101,-3.69278842269836,40.3908745901207
4102,-3.69021412378433,40.3878455301958
4103,-3.69068848773351,40.387325679877
4104,-3.69112175650563,40.3879794361764
5097,-3.6894563588144,40.3873274931372
4105,-3.68958697832774,40.3862829169128
3582,-3.68806115602366,40.3856263742667
4106,-3.68797858835103,40.384657215348
4107,-3.6893569751145,40.3848510704156
4108,-3.68929537271827,40.3857270753342
4109,-3.69186378645883,40.3927611309392
4232,-3.69006570137829,40.3896577773405
10409,-3.69624638979618,40.3920537820685
4098,-3.69167365471825,40.389045002579
4110,-3.69343210580789,40.40535690942
4111,-3.69484088978588,40.4042029083115
4112,-3.69366785150257,40.4033059270032
3729,-3.69404627831981,40.4030468522437
4113,-3.69395417225718,40.4010617531516
4114,-3.69568192676029,40.4008835982391
4115,-3.69420811008174,40.3986202925117
4116,-3.69432357143947,40.3975749704643
4117,-3.695424170247,40.3985647986569
4118,-3.6934541822846,40.3961653835857
4119,-3.69463249285416,40.395201784843
4120,-3.69315372333092,40.39418001781
4122,-3.69493057262959,40.3924460679215
4123,-3.6959128403922,40.3940049195549
4124,-3.69563910356744,40.3954465972213
4125,-3.6953255793464,40.3951632477213
10923,-3.67677135546077,40.3934036222087
10921,-3.67498702933927,40.3949080694166
10922,-3.67671763680449,40.3947033252706
10927,-3.68331823601003,40.3933113811068
10925,-3.68165495607969,40.3943324907604
10924,-3.68185124177736,40.3926417400096
10926,-3.68337875709901,40.3942539487884
10814,-3.6878959883909,40.3993269187829
4142,-3.68294815306496,40.3939047836323
4143,-3.68245308689482,40.3934999264273
4144,-3.69072340775018,40.4037251235393
4145,-3.6894008587424,40.4027782096158
4146,-3.69086511661227,40.4018421206352
4147,-3.69102704116909,40.4028758542821
4148,-3.69217068216731,40.4037553988894
4149,-3.6923778102811,40.4029514220846
4150,-3.69103341507115,40.4004950018853
4151,-3.69197808900927,40.40019112141
4155,-3.68904104612264,40.4164686512777
3758,-3.689813185668,40.4173514352942
3759,-3.68891490998184,40.4158871696408
3523,-3.68886869545745,40.4157298807288
4156,-3.68997320258897,40.4150892172257
4157,-3.69016794907998,40.4153674325301
4158,-3.6888808598972,40.4143241897978
4159,-3.68881736012061,40.4141962511411
3653,-3.68891987412189,40.413359390641
3683,-3.69011797367169,40.4139514304379
3654,-3.68872240378811,40.4118527103116
4160,-3.69011722406968,40.4127252979639
4161,-3.68884935502567,40.4109201021269
4162,-3.688580934541,40.4087651412979
4163,-3.68869748044708,40.4082207119695
4164,-3.68729240519771,40.4066076286832
4165,-3.68620710386909,40.4059338669074
4166,-3.68833194446261,40.4065142800362
3463,-3.68997783636249,40.4079186422748
3464,-3.6900871889641,40.4078353860062
4167,-3.70371586204603,40.3966956738849
4168,-3.70373998145267,40.3966330942371
4169,-3.70484378815026,40.3966416767276
4170,-3.69562783396256,40.4156300815821
7041,-3.69424023644407,40.4172664922218
4172,-3.69230380156504,40.416101027873
4173,-3.69294154170224,40.4128300261473
3691,-3.6932066189277,40.4120617913822
3718,-3.69061287867823,40.4078905050551
3719,-3.69444683399308,40.4064054941281
4174,-3.69438098083422,40.4063743813915
4175,-3.6943365817229,40.4063554521399
4176,-3.69489566645449,40.4053615915009
4177,-3.69552842422092,40.4054723560349
4178,-3.69577552533359,40.4041859144359
4179,-3.69648689128354,40.4040365294859
3692,-3.6970587657518,40.4050162968032
4180,-3.69839251982061,40.4010221466481
4181,-3.69881145355644,40.4000271300657
4182,-3.69976104544736,40.4005609746373
4183,-3.7055524036973,40.3937800595613
4184,-3.70295409115312,40.3968175625872
4185,-3.70270033610862,40.3984062648479
4186,-3.69594310132275,40.4027350239817
4187,-3.69615977265499,40.4031713052405
3585,-3.69540773726671,40.4019848835197
3586,-3.69603075433064,40.401968703419
4188,-3.69714412992241,40.4020811938348
4189,-3.6962682618685,40.3999560217034
4190,-3.69206387186916,40.4063826851878
3465,-3.68884586368096,40.4190628137953
3466,-3.69788921606695,40.4025068702962
3467,-3.69856924293819,40.4020715100261
4194,-3.70021725587493,40.3999269349453
4195,-3.70079962038584,40.3990222314952
4196,-3.70122661351595,40.3992697957224
4197,-3.69332077728886,40.4063023419
4198,-3.70317637811378,40.3964265860722
5103,-3.70384501969537,40.3957421733096
4171,-3.69361718727446,40.4163383692898
7136,-3.69425762235588,40.4065128245682
7137,-3.68987055739366,40.4077952054866
7138,-3.69290225488275,40.4126588497729
7139,-3.69317643454968,40.4118633068358
4199,-3.70365674181888,40.4137984950778
4200,-3.70145208218811,40.4140483655006
4201,-3.70189544167045,40.4135866691683
4202,-3.70101113544929,40.4123580168168
4203,-3.70053807050934,40.4130526557085
4204,-3.69781085450154,40.4108118688004
4205,-3.69743711883597,40.4115190456802
4206,-3.69326466966827,40.4096753321266
4207,-3.69604259772526,40.4065274306929
4208,-3.6978902051186,40.4071671976411
4209,-3.69704161799029,40.4065767632419
3722,-3.69906595965796,40.4053867393781
5104,-3.69972056368332,40.4058689758089
4211,-3.7006014724137,40.405532898867
4212,-3.70109908125219,40.4054782326473
4213,-3.70171227930504,40.4040715872178
4214,-3.70226426889858,40.4045454807707
4215,-3.70469216439137,40.4044059200577
4216,-3.7050315380046,40.405401983222
4217,-3.70184340781274,40.4060032891531
4218,-3.7053336339616,40.4042771411507
4219,-3.70591220349046,40.4030804693408
4220,-3.70688490867527,40.403847053374
4221,-3.70805775450228,40.4041760230074
4222,-3.70766113761679,40.4035904343838
4226,-3.70907859697343,40.40318944778
4227,-3.70905205854322,40.4032634213252
4228,-3.71074808641269,40.4037664247255
4229,-3.71182899953963,40.4020153860766
4230,-3.69993541457816,40.4017642972506
4231,-3.7002880054031,40.402065568952
4233,-3.70129995447778,40.4021462127543
4234,-3.70097900193133,40.4030986792589
4235,-3.69946261967606,40.402884938136
4236,-3.70127864284428,40.4033218485857
4237,-3.70229415533482,40.4035666868324
4238,-3.70588696540701,40.4056012019761
3669,-3.7072642062201,40.406901485901
3670,-3.70834952489709,40.4055849629562
4239,-3.70951850759256,40.4062009070704
4240,-3.70869032005854,40.3987680129236
10037,-3.70781791053566,40.3979709707021
10427,-3.69789770115965,40.4117025173095
10491,-3.69359935171222,40.4097156609049
10866,-3.70455502668045,40.4010000072419
10867,-3.70351571795087,40.3997267796524
7133,-3.69769677518222,40.41164354195
7134,-3.70091874578093,40.4030522964284
7135,-3.70133014790375,40.4033856176916
7113,-3.69565521457881,40.4189928141266
4243,-3.69339821147348,40.4173160153161
3671,-3.69043647943342,40.4198203367366
4244,-3.69206142057694,40.4214170214981
4245,-3.69562797965495,40.419811306095
4246,-3.694147587108,40.4192695025581
4247,-3.69567837591634,40.4190594768081
4248,-3.69752800152165,40.4184950862564
4249,-3.69522302221685,40.4189657130297
4250,-3.69828344633079,40.4181801040536
4251,-3.69848821768513,40.4174424827987
4252,-3.69889712237674,40.4180473500447
10528,-3.69890861868278,40.4180992149015
4254,-3.70066619469423,40.4163583344235
10608,-3.7007610606823,40.4166515185186
4256,-3.7001080932428,40.4170907995587
10530,-3.70032376469987,40.4168796628641
10527,-3.70022999561546,40.4170318456402
4257,-3.69562262826043,40.4225103948079
10639,-3.69899468006271,40.4179273483523
4258,-3.69476014561193,40.4219100144976
4259,-3.71361938427729,40.4145412088344
4260,-3.71472927176963,40.4151003864676
4261,-3.71351183176302,40.4155831243654
3707,-3.71282385837437,40.4151607752587
4262,-3.71354340146586,40.4145084746038
3618,-3.71446624827324,40.4118881802004
4263,-3.71261294070296,40.4110140158948
4264,-3.71387775529611,40.4100356075912
4265,-3.71340406868761,40.4092981742876
4266,-3.71369389023654,40.4092238225699
3475,-3.71291395429938,40.4084723860625
4268,-3.71029650994437,40.415548638761
4269,-3.70811276511445,40.4160884247859
4270,-3.70862608506018,40.4163739068963
7087,-3.71345616327172,40.4155277063108
7090,-3.6924366906577,40.4203383272778
7091,-3.69285094334173,40.4193216270748
4279,-3.71349381679639,40.4152671798717
4281,-3.70799079982885,40.4243350154074
4282,-3.70902405001788,40.4236510185539
7101,-3.71783692400111,40.4201980185466
4283,-3.71109464253321,40.4246828098882
4284,-3.71172367484345,40.4241831207096
4285,-3.71146594109062,40.4231557451727
4286,-3.71141909341181,40.4240440127435
4287,-3.70981549203136,40.4232687146139
4289,-3.70900699692898,40.4221761762835
4290,-3.70924511344124,40.421652676523
4291,-3.71031105831359,40.4224153265477
4292,-3.71025511432192,40.4230536024265
4293,-3.70763619359173,40.4226913193463
4294,-3.70754424387476,40.4212442957719
4295,-3.708286927061,40.4207009803295
4296,-3.70832533182008,40.4207660989316
4297,-3.70830336877634,40.4218088008877
10386,-3.70680769061748,40.4207624165031
4298,-3.70800212302534,40.4206104065285
3672,-3.70713558564493,40.4210698409779
10387,-3.70501526704066,40.4202824510468
4353,-3.71244863241916,40.4254233953763
4301,-3.70409218359025,40.4202165739766
10388,-3.70566936408025,40.4202870535545
3730,-3.70201907619858,40.4200202030484
4303,-3.70283502244672,40.4194313242909
3731,-3.70317957240832,40.4194498963901
10678,-3.69973561126846,40.4193733528162
4305,-3.70109238987386,40.4202072484814
4306,-3.70059191486526,40.4199157137717
4307,-3.6985062768936,40.4194429903648
4308,-3.69796917499602,40.41923544901
4309,-3.70006870407163,40.419879746033
4310,-3.70050376030406,40.4211134042277
4311,-3.69994757112455,40.4207948483253
4312,-3.69857764126084,40.4224368083866
10874,-3.7140140898232,40.4226082728755
4313,-3.71287762828913,40.4222992695172
4314,-3.7128439891545,40.4211792734367
4315,-3.71375087365709,40.4215890562547
4316,-3.71395553231156,40.4226424060592
4317,-3.71484366525698,40.4207357285303
4318,-3.71570083797003,40.4200544863743
4319,-3.71600561321027,40.4212226678573
4320,-3.71784026871331,40.4202699754437
3650,-3.71776854324245,40.4203290993232
4332,-3.72148923545255,40.4220444408827
10885,-3.71304584475727,40.4222997950751
10875,-3.71413717838499,40.4227566703076
4337,-3.71927278703445,40.4355837853338
4338,-3.71879039100463,40.4342253136673
4339,-3.71876890300568,40.4340682463457
4340,-3.72084414367778,40.4343850370178
4341,-3.71799908022174,40.433137753307
4342,-3.71741588298826,40.4331891368413
3745,-3.71753368004929,40.4324627559006
3746,-3.71850617963358,40.4319003268029
3747,-3.71592585827455,40.4318903707222
4343,-3.71664838556904,40.4310967037801
10646,-3.71411611664768,40.4248186580617
4345,-3.71723861555659,40.430271806335
4346,-3.71645991725651,40.4309721622767
4347,-3.71681071221696,40.4305096531107
4348,-3.7156835846683,40.4296697745181
3621,-3.71433654329022,40.4297448283687
4349,-3.71443618370974,40.4281465945118
4350,-3.71518903186489,40.4292036066152
4351,-3.71485654281725,40.4286052911919
4352,-3.71483694299077,40.4271864424708
4354,-3.71294064024038,40.4259110117283
10645,-3.71450424504188,40.4241313231873
4355,-3.71339963785169,40.4260317932954
4356,-3.71835424159552,40.4348124787146
4357,-3.71844302583778,40.43488657545
4358,-3.72128619149968,40.4316398669719
4359,-3.72189237495183,40.4308692619473
4360,-3.72273184799773,40.4299727833031
4361,-3.72127862911182,40.4289718637269
4362,-3.72304266226043,40.4291054902123
3565,-3.71937351404315,40.4282743230888
4363,-3.72067425137731,40.4292795480215
4364,-3.71995687830428,40.4271032947196
4365,-3.71696021836144,40.4280582423154
4366,-3.71866065146789,40.4273209459756
4367,-3.71542641869995,40.4252938778743
10647,-3.71394452783198,40.4238123428557
4369,-3.71695756456776,40.4344415211212
4370,-3.71781393535262,40.4293214718459
4371,-3.71853790856866,40.4299160651564
4372,-3.71770802182542,40.4263867448972
4373,-3.72110768504955,40.4360625055854
7066,-3.71784383665714,40.4382522324953
4375,-3.71668066883464,40.4365633884333
4376,-3.71824846792478,40.433306243889
4377,-3.71765056964571,40.4264954644007
10271,-3.72075272999157,40.4292098701669
10338,-3.7177912883586,40.4277051031
10884,-3.71544563580271,40.4240577921547
10883,-3.71502398572168,40.4238591433767
10878,-3.71545104957212,40.4241970310354
7063,-3.71495932792405,40.4288768055446
7065,-3.71499284818243,40.4288055919734
4379,-3.71309030575484,40.4362350456241
4380,-3.71343413786757,40.4316572853892
4381,-3.71412049115061,40.4353471161007
4382,-3.71296164645848,40.4302454775541
4383,-3.7067320281537,40.4297669515638
4384,-3.71240402739184,40.4303072777306
4385,-3.71554842917986,40.4305281986079
4386,-3.70783102708239,40.4297419392465
4400,-3.70459665142669,40.4293546639078
4387,-3.7093677006733,40.4290075752897
4388,-3.70988371720977,40.4300378270577
4389,-3.71039183324114,40.4299977708004
3807,-3.7031916787244,40.4292047628742
7067,-3.7067624859297,40.4297199227387
4390,-3.70609007616516,40.428790397698
4391,-3.71236863745041,40.4295716265133
3619,-3.71316072017105,40.435189768023
4392,-3.70616953556883,40.428202599192
3620,-3.70729082085701,40.4256015832603
4393,-3.70744170081916,40.4251639165911
4394,-3.70757234423915,40.4255813563993
4395,-3.70746335055862,40.4232702384865
5130,-3.71453833900534,40.430510785626
4402,-3.71416975359292,40.4301521503887
10217,-3.71226872463773,40.4302589277291
10258,-3.70666021201341,40.4267124623343
10259,-3.70655457936203,40.4269882482452
10498,-3.71371934927115,40.4342874290437
10499,-3.71443987793495,40.4338208752478
4397,-3.70613904903569,40.4296812137016
4398,-3.70551952139613,40.4295086367494
4403,-3.70550873779779,40.4349390350799
4404,-3.70432944410874,40.4348034453141
4405,-3.70040248883714,40.4345596215906
4406,-3.70384976573583,40.4325705390356
4407,-3.70215718403198,40.4311167714888
4408,-3.70473326729727,40.4324384788342
4409,-3.70429211778783,40.4358729659584
4410,-3.70271268820244,40.4298912617396
4411,-3.70076011559111,40.4300161045297
4412,-3.69965076869687,40.4292025234975
4413,-3.70017707163326,40.4286281509511
4414,-3.70288142492828,40.4339541925957
4434,-3.70009194041171,40.4345843299172
4416,-3.70305759483609,40.4322534004439
4417,-3.70162574528536,40.4288518582468
3748,-3.69865755352027,40.4317067345515
4418,-3.70529531223244,40.4310995420141
4419,-3.70950853857601,40.4388524542962
4421,-3.70646942765812,40.4387421828236
3693,-3.70417289464406,40.4397052021217
3694,-3.71169815026883,40.4341509428868
4422,-3.70887740078127,40.4317683486637
10023,-3.70903112113941,40.4328674416239
