id,longitud,latitud,common_id
4279,-3.71349381679639,40.4152671798717,0
4281,-3.70799079982885,40.4243350154074,0
4282,-3.70902405001788,40.4236510185539,0
7101,-3.71783692400111,40.4201980185466,0
4283,-3.71109464253321,40.4246828098882,0
4284,-3.71172367484345,40.4241831207096,0
4285,-3.71146594109062,40.4231557451727,0
4286,-3.71141909341181,40.4240440127435,0
4287,-3.70981549203136,40.4232687146139,0
4289,-3.70900699692898,40.4221761762835,0
4290,-3.70924511344124,40.421652676523,0
4291,-3.71031105831359,40.4224153265477,0
4292,-3.71025511432192,40.4230536024265,0
4293,-3.70763619359173,40.4226913193463,0
4294,-3.70754424387476,40.4212442957719,5
4295,-3.708286927061,40.4207009803295,5
4296,-3.70832533182008,40.4207660989316,5
4297,-3.70830336877634,40.4218088008877,0
10386,-3.70680769061748,40.4207624165031,5
4298,-3.70800212302534,40.4206104065285,5
3672,-3.70713558564493,40.4210698409779,5
10387,-3.70501526704066,40.4202824510468,5
4353,-3.71244863241916,40.4254233953763,0
4301,-3.70409218359025,40.4202165739766,5
10388,-3.70566936408025,40.4202870535545,5
3730,-3.70201907619858,40.4200202030484,5
4303,-3.70283502244672,40.4194313242909,5
3731,-3.70317957240832,40.4194498963901,5
10678,-3.69973561126846,40.4193733528162,5
4305,-3.70109238987386,40.4202072484814,5
4306,-3.70059191486526,40.4199157137717,5
4307,-3.6985062768936,40.4194429903648,5
4308,-3.69796917499602,40.41923544901,5
4309,-3.70006870407163,40.419879746033,5
4310,-3.70050376030406,40.4211134042277,5
4311,-3.69994757112455,40.4207948483253,5
4312,-3.69857764126084,40.4224368083866,5
10874,-3.7140140898232,40.4226082728755,0
4313,-3.71287762828913,40.4222992695172,0
4314,-3.7128439891545,40.4211792734367,0
4315,-3.71375087365709,40.4215890562547,0
4316,-3.71395553231156,40.4226424060592,0
4317,-3.71484366525698,40.4207357285303,0
4318,-3.71570083797003,40.4200544863743,0
4319,-3.71600561321027,40.4212226678573,0
4320,-3.71784026871331,40.4202699754437,0
3650,-3.71776854324245,40.4203290993232,0
4332,-3.72148923545255,40.4220444408827,0
10885,-3.71304584475727,40.4222997950751,0
10875,-3.71413717838499,40.4227566703076,0
3747,-3.71592585827455,40.4318903707222,0
4343,-3.71664838556904,40.4310967037801,0
10646,-3.71411611664768,40.4248186580617,0
4345,-3.71723861555659,40.430271806335,0
4346,-3.71645991725651,40.4309721622767,0
4347,-3.71681071221696,40.4305096531107,0
4348,-3.7156835846683,40.4296697745181,0
3621,-3.71433654329022,40.4297448283687,0
4349,-3.71443618370974,40.4281465945118,0
4350,-3.71518903186489,40.4292036066152,0
4351,-3.71485654281725,40.4286052911919,0
4352,-3.71483694299077,40.4271864424708,0
4354,-3.71294064024038,40.4259110117283,0
10645,-3.71450424504188,40.4241313231873,0
4355,-3.71339963785169,40.4260317932954,0
4361,-3.72127862911182,40.4289718637269,0
3565,-3.71937351404315,40.4282743230888,0
4363,-3.72067425137731,40.4292795480215,0
4364,-3.71995687830428,40.4271032947196,0
4365,-3.71696021836144,40.4280582423154,0
4366,-3.71866065146789,40.4273209459756,0
4367,-3.71542641869995,40.4252938778743,0
10647,-3.71394452783198,40.4238123428557,0
4370,-3.71781393535262,40.4293214718459,0
4371,-3.71853790856866,40.4299160651564,0
4372,-3.71770802182542,40.4263867448972,0
4377,-3.71765056964571,40.4264954644007,0
10271,-3.72075272999157,40.4292098701669,0
10338,-3.7177912883586,40.4277051031,0
10884,-3.71544563580271,40.4240577921547,0
10883,-3.71502398572168,40.4238591433767,0
10878,-3.71545104957212,40.4241970310354,0
7063,-3.71495932792405,40.4288768055446,0
7065,-3.71499284818243,40.4288055919734,0
4380,-3.71343413786757,40.4316572853892,0
4382,-3.71296164645848,40.4302454775541,0
4383,-3.7067320281537,40.4297669515638,0
4384,-3.71240402739184,40.4303072777306,0
4385,-3.71554842917986,40.4305281986079,0
4386,-3.70783102708239,40.4297419392465,0
4400,-3.70459665142669,40.4293546639078,0
4387,-3.7093677006733,40.4290075752897,0
4388,-3.70988371720977,40.4300378270577,0
4389,-3.71039183324114,40.4299977708004,0
3807,-3.7031916787244,40.4292047628742,0
7067,-3.7067624859297,40.4297199227387,0
4390,-3.70609007616516,40.428790397698,0
4391,-3.71236863745041,40.4295716265133,0
4392,-3.70616953556883,40.428202599192,0
3620,-3.70729082085701,40.4256015832603,0
4393,-3.70744170081916,40.4251639165911,0
4394,-3.70757234423915,40.4255813563993,0
4395,-3.70746335055862,40.4232702384865,0
5130,-3.71453833900534,40.430510785626,0
4402,-3.71416975359292,40.4301521503887,0
10217,-3.71226872463773,40.4302589277291,0
10258,-3.70666021201341,40.4267124623343,0
10259,-3.70655457936203,40.4269882482452,0
4397,-3.70613904903569,40.4296812137016,0
4398,-3.70551952139613,40.4295086367494,0
4418,-3.70529531223244,40.4310995420141,0
4419,-3.70950853857601,40.4388524542962,7
4421,-3.70646942765812,40.4387421828236,7
3693,-3.70417289464406,40.4397052021217,7
4422,-3.70887740078127,40.4317683486637,0
4424,-3.70837444129294,40.4375639377104,7
9977,-3.71074716180313,40.4389160196517,7
10604,-3.71176842527532,40.4312159521322,0
10605,-3.71126669138915,40.431713779358,0
4433,-3.70203039813358,40.4385655758282,7
4464,-3.70122053928996,40.4406886350591,7
4454,-3.70407118675844,40.4431427480204,7
4455,-3.69940778138612,40.4419078523185,7
4456,-3.70218762897587,40.4420550078376,7
3468,-3.7158881132926,40.4404431003984,7
3469,-3.71389974862777,40.4416838753425,7
6979,-3.7120744509757,40.4429194051544,7
4473,-3.71249454794486,40.4434361606907,7
10985,-3.71153876670904,40.4434083255119,7
3395,-3.70956972372045,40.4428359488877,7
3397,-3.71396616510212,40.439020177168,7
4475,-3.71277567820613,40.4398739470645,7
7019,-3.71128259498894,40.4396974393427,7
4476,-3.71604348135276,40.4485234121644,7
4477,-3.71702006798012,40.4480699886913,7
10560,-3.71235018924231,40.4427952400717,7
4757,-3.74221471890486,40.3916475402584,3
4747,-3.74263878825345,40.3956938805978,3
4749,-3.74294637393728,40.3946424083461,3
4750,-3.74147894180162,40.3934170406371,3
4751,-3.73988224787372,40.3937902115004,3
3566,-3.7397716611665,40.3938255399006,3
3567,-3.7403771910439,40.3926678088172,3
3568,-3.74148706689909,40.3925142536022,3
4752,-3.74161129478713,40.3924672882741,3
4754,-3.73827273329776,40.3954090765466,3
4753,-3.73855092873467,40.3945156678614,3
4756,-3.73734803755121,40.3962003043774,3
10986,-3.72071740137786,40.4209993754565,0
4479,-3.7239428044585,40.4234660499047,0
4304,-3.72147737857154,40.4214403820746,0
4321,-3.71838630642314,40.4203780600996,0
4322,-3.71811970345196,40.4211499870695,0
4323,-3.72021860322083,40.4183765919563,0
4324,-3.72052965669902,40.4188939645056,0
3651,-3.72065638261227,40.4184925111266,0
4519,-3.71193020333765,40.4528144988526,7
4520,-3.71230251852831,40.4525906345515,7
4521,-3.7111291181328,40.4514155349472,7
4522,-3.71034458611366,40.4524637088455,7
4523,-3.71040445661619,40.4524178979075,7
3638,-3.71309988966634,40.4532214428537,7
4527,-3.71313495277982,40.4529410107116,7
4528,-3.70870631577242,40.4527632975809,7
3733,-3.70947317565202,40.4511298814983,7
3413,-3.70947683719569,40.4503433256353,7
3412,-3.70832229358804,40.4485185826744,7
10212,-3.71034597529703,40.4500721142718,7
9914,-3.71115459807246,40.4495501335168,7
10195,-3.71119918426305,40.4509448771999,7
6983,-3.70890216739658,40.4481463904042,7
4545,-3.71065517781777,40.4699099397398,8
4546,-3.71007591672326,40.4713967599911,8
4548,-3.71265120569911,40.4714331447222,8
4549,-3.71219361328428,40.4724656392755,8
4550,-3.7111918816917,40.4729685587571,8
4551,-3.71151968335281,40.4739395203613,8
4552,-3.71158787419279,40.474011064621,8
4553,-3.70971105633761,40.4755935656985,8
4554,-3.71098807261568,40.4722433868347,8
9882,-3.70457614727137,40.4728011599444,8
4556,-3.71264125105719,40.47644603765,8
3408,-3.71162240790075,40.4762087368127,8
4557,-3.71136203318915,40.4757243354542,8
4560,-3.7006751966312,40.4753189375536,8
4561,-3.70111261694707,40.4763730602421,8
4562,-3.70122797817145,40.4764193015311,8
3824,-3.70202628466278,40.477246291731,8
3825,-3.70535174816423,40.4727592691719,8
4563,-3.70313195152711,40.4727405834941,8
4564,-3.70302431731683,40.4757157658872,8
3596,-3.70298878094559,40.476170017289,8
4565,-3.70281020066028,40.4770374449225,8
4566,-3.7037726086415,40.4778042530842,8
4567,-3.70521420542832,40.4765444344675,8
4568,-3.70511709465746,40.476605314867,8
4569,-3.70835838004552,40.4758823881637,8
3588,-3.71239706319455,40.4695310661394,8
4570,-3.71207483289218,40.4715542410899,8
4988,-3.71166015731752,40.3787362610102,10
5867,-3.65186806994926,40.4019134169455,6
5870,-3.72191881958517,40.4805690260724,8
5871,-3.72199948394828,40.480606685678,8
5872,-3.71922954601898,40.4817191023711,8
5873,-3.71937409841427,40.481738588924,8
5874,-3.71602938856618,40.4826840309865,8
5875,-3.71608946531446,40.4827435776243,8
5876,-3.71305939508608,40.4834285568132,8
5877,-3.71079380993613,40.4846280504537,8
5878,-3.70923309610895,40.4856757092534,8
5883,-3.7169377954909,40.4817085452037,8
5884,-3.71522908753476,40.4812818627316,8
5885,-3.7124748450218,40.4821600078879,8
5886,-3.71311352109167,40.4814197660438,8
10134,-3.70866830374727,40.4850883803245,8
5888,-3.70782567571731,40.4846929629981,8
5889,-3.7059719061823,40.4834176557114,8
5890,-3.70791487528786,40.4833883847078,8
5891,-3.70612336662746,40.4845116103753,8
5894,-3.71540000819024,40.4837209993387,8
5895,-3.71612000897145,40.4848884503655,8
5896,-3.71622616556751,40.4848556000239,8
5897,-3.71555571277157,40.4840989574195,8
5898,-3.71629399822722,40.4847997077996,8
10280,-3.71727922651446,40.4820801257334,8
3713,-3.71430598490364,40.4838654071722,8
10281,-3.71297006807103,40.4833628911466,8
10295,-3.70929093509519,40.485728963653,8
10296,-3.71016796055416,40.4851384002151,8
10640,-3.71768554233977,40.4856786895909,8
10886,-3.71752468076626,40.481157244278,8
10887,-3.71666059014803,40.4812162443569,8
10879,-3.71596815718707,40.4811229266543,8
10882,-3.71583135770471,40.4810194212552,8
10880,-3.71569159899567,40.4799820935255,8
10881,-3.71706121443634,40.480151290496,8
11027,-3.71631442778616,40.4808555861698,8
3714,-3.70974692114349,40.4853356732472,8
5906,-3.70936037273952,40.4859436090999,8
5887,-3.70876902866244,40.4856895041601,8
5902,-3.71701445730745,40.481374117635,8
3712,-3.72074713689263,40.4812339940256,8
5414,-3.71311389969711,40.4774352963977,8
5415,-3.71107000091051,40.4779383477937,8
5416,-3.71101199771558,40.4780456662083,8
5417,-3.70945601118345,40.4782680679346,8
5418,-3.70728447314529,40.4788358632243,8
5419,-3.70588867293572,40.4790095563261,8
3677,-3.70364388882738,40.4794323368933,8
5420,-3.70297210629771,40.4796631032227,8
3485,-3.70164925063173,40.4799497298389,8
5421,-3.71249873478529,40.4787020816619,8
5422,-3.71240916413291,40.4786427551278,8
5423,-3.71428548182446,40.479708211292,8
5424,-3.71107502395063,40.4807391930103,8
5425,-3.71106505893019,40.480634434685,8
5426,-3.706876498368,40.481506687961,8
5427,-3.70300488954865,40.482678175394,8
5430,-3.70458854242116,40.4801994730898,8
5431,-3.70445862569318,40.4801578621987,8
5432,-3.70575217147938,40.4829339045266,8
5434,-3.70372891878112,40.4782635374069,8
5435,-3.70288602270716,40.4801663675626,8
5436,-3.7024632330041,40.4791081641235,8
5437,-3.71177818350562,40.4768052772398,8
5438,-3.70887704157647,40.4804565495998,8
5439,-3.71244799854109,40.4807735660538,8
5440,-3.71331099905112,40.4797560058083,8
5442,-3.70902089339765,40.4814655922285,8
5443,-3.70579499728432,40.4814378916919,8
5444,-3.70444408102702,40.4824839230833,8
4555,-3.71209722136739,40.4775219272703,8
10187,-3.70598934201663,40.4791169430361,8
10184,-3.70790846033777,40.4785883966336,8
10182,-3.70894198378878,40.4784984888498,8
10186,-3.7090930806427,40.4784150529492,8
5917,-3.64647185219648,40.4339199351739,2
5918,-3.64472517880009,40.4347307989388,2
5919,-3.64285720437475,40.4356248097269,2
5920,-3.64292977107291,40.4356632166145,2
5921,-3.64043345045263,40.4368301734185,2
3593,-3.63955538245064,40.437219863886,2
3594,-3.63672110226802,40.4381976991885,2
5922,-3.63684007374803,40.4382329598169,2
5923,-3.63449554385309,40.4388841045877,2
5926,-3.64608080541607,40.4340781185197,2
3775,-3.63926863524514,40.4373924214655,2
3776,-3.64107879263076,40.4364894720124,2
10550,-3.62837441717706,40.4405474609077,2
5935,-3.6475408092093,40.4339394858583,2
5936,-3.64381159632204,40.4345425307577,2
5937,-3.64117679157423,40.4359501724264,2
5938,-3.63898786670111,40.4381962060663,2
5939,-3.63897226613014,40.4389371274578,2
5940,-3.63733429830611,40.4370464598334,2
5941,-3.63584482543196,40.4391265117945,2
5942,-3.63771504883542,40.4372838328195,2
10552,-3.6342063144256,40.4388762894243,2
10553,-3.63246474035759,40.4387968618114,2
10555,-3.63120035005536,40.4396939572945,2
10556,-3.63084264887293,40.4398809949809,2
10554,-3.63246408827355,40.4401793711091,2
10559,-3.62903561637412,40.4402812752114,2
10721,-3.63725295809627,40.4370295044256,2
10732,-3.64605670960887,40.4340578815751,2
10733,-3.6447065585367,40.4347063163633,2
10735,-3.64106475632777,40.4364635584978,2
10736,-3.63929454889823,40.437410542356,2
10734,-3.64046487334244,40.4368475610587,2
10731,-3.64649686061073,40.4339394644596,2
3528,-3.63540840996762,40.4450685849662,2
5944,-3.64034607687203,40.4370432484347,2
5945,-3.64177298990656,40.4363589626511,2
10003,-3.64635725347553,40.4339916010043,2
10004,-3.6462132357018,40.4340006317326,2
10007,-3.63148507668845,40.4397056579157,2
10008,-3.63252137078265,40.4393341334654,2
5947,-3.63626948502041,40.4353453435787,2
5948,-3.63534329994133,40.4342528678131,2
5949,-3.63497439315027,40.4335573751347,2
5950,-3.63491979383219,40.4336089090383,2
10717,-3.63410347210417,40.432488909564,2
5962,-3.6330550076045,40.433562673667,2
5963,-3.63488800285389,40.4327583146203,2
5975,-3.63391265588299,40.4320948132639,2
5985,-3.63587892472093,40.4350468944369,2
10348,-3.63287606740346,40.4335833102712,2
10482,-3.63040172815873,40.434216830981,2
10720,-3.63635431634851,40.4353611648419,2
10719,-3.63505276678497,40.433569885943,2
10714,-3.63400042542079,40.4321130745482,2
5994,-3.6364316394211,40.4362390937515,2
5995,-3.63680700550812,40.4356160247405,2
6005,-3.63226842571798,40.4341016571011,2
6023,-3.64752016174975,40.4457624270359,2
6024,-3.64547456542184,40.4448838077857,2
6025,-3.64149716597939,40.4424379848434,2
3791,-3.63994789300119,40.4405226047242,2
6037,-3.64180590551504,40.4411299952008,2
10125,-3.64464440733763,40.4399251881671,2
10124,-3.63933384447635,40.4422059854569,2
10122,-3.64691768210689,40.4455671960132,2
10123,-3.64563143240174,40.4460256853502,2
10126,-3.64489836299698,40.4445060235912,2
10128,-3.64286298072009,40.4435580397075,2
10127,-3.64437091124018,40.4443732195769,2
6054,-3.64611208590636,40.4454212601882,2
6055,-3.64546092863607,40.4445190373416,2
6056,-3.64536447756453,40.4447524074146,2
6057,-3.64426880312094,40.4439507166338,2
4773,-3.71379383873925,40.3851604830849,10
10612,-3.71191274162008,40.3888412529781,10
4774,-3.70893413983194,40.3855056618248,10
10609,-3.71202608745781,40.3900195223772,10
4777,-3.71238266880127,40.385877707158,10
4776,-3.71126380376747,40.3835639282524,10
4781,-3.71129588125141,40.3834377375583,10
4807,-3.71123806592936,40.3821054129063,10
10610,-3.71197991820776,40.3900366407529,10
10582,-3.71379363424823,40.3851346754042,10
3479,-3.71420292620077,40.3849645757505,10
4782,-3.71030228946574,40.3828218858277,10
10611,-3.71172919627356,40.3896651761747,10
11025,-3.72598244315586,40.3922203272732,3
5037,-3.72206314235914,40.3943062472796,3
5038,-3.72308401728381,40.3938134013797,3
5039,-3.72561820168404,40.3923512174128,3
5040,-3.72214203107814,40.394326450454,3
5041,-3.72796202831408,40.3909962571907,3
5042,-3.72770866524146,40.3912212957008,3
5043,-3.7299228907592,40.3896911554592,3
5044,-3.73088591780862,40.3890318365272,3
5045,-3.73389474671083,40.387126179149,3
5046,-3.7333376701027,40.3874382040043,3
5055,-3.73452127451835,40.3861346187788,3
5056,-3.72986582032393,40.3894694768794,3
5058,-3.72714872575159,40.3922233080711,3
5059,-3.72938540229962,40.3907864803777,3
3685,-3.73097455345795,40.3882688277213,3
3686,-3.73262283890964,40.3888525909927,3
5247,-3.73030564011783,40.3895095675161,3
5061,-3.73100816795028,40.3882222037377,3
10025,-3.73260849940074,40.388873145553,3
3447,-3.72307548957408,40.3940102380376,3
5255,-3.72903759281008,40.3868396254304,10
5063,-3.72709033091549,40.3860279374397,10
5064,-3.72497766845589,40.3856216593101,10
5065,-3.72315508953602,40.3853561590326,10
10575,-3.72905176738802,40.386809980776,10
5067,-3.7208345827603,40.3852240003215,10
5068,-3.72092950618857,40.3842218637574,10
5069,-3.715349636718,40.3851866254444,10
5070,-3.72818631803416,40.3852487408662,10
5071,-3.72375595207812,40.3847052146405,10
5075,-3.72342095580319,40.3862706317828,10
5076,-3.72336839859074,40.3862979782009,10
3655,-3.72345695714309,40.3876734405065,10
5077,-3.7257289300524,40.3872858642248,10
5078,-3.72233681672379,40.3868514151158,10
5079,-3.7225853167533,40.3845420981628,10
5083,-3.72134660365538,40.3846469896046,10
5084,-3.71795379240414,40.3836676799627,10
5085,-3.71712008475742,40.3865663779039,10
3742,-3.71655045336326,40.3863482750687,10
5087,-3.71674629369471,40.3876934788181,10
5088,-3.71630097270129,40.3868538442095,10
5089,-3.72180530550303,40.385373693713,10
5090,-3.71921500617314,40.384355420545,10
5091,-3.71970104575454,40.3842253181279,10
10576,-3.72710447970238,40.3859958302392,10
10577,-3.72498058545396,40.3855933171943,10
10578,-3.72316125428064,40.3853302595909,10
10579,-3.72083107331357,40.3851969298354,10
3574,-3.72604637764103,40.3855522805349,10
10580,-3.71983876166255,40.3851876756656,10
10581,-3.71534701768465,40.3852242457458,10
10982,-3.71973112926151,40.3842627481373,10
11030,-3.71629863211296,40.3852206634941,10
11005,-3.71601043478946,40.3898951063316,10
11006,-3.71724694217,40.3859311946582,10
3634,-3.71668691525313,40.3877258355239,10
10257,-3.72146613577254,40.3868960570505,10
10256,-3.72155566862166,40.3864771012933,10
10250,-3.71983586874031,40.3852184804511,10
10251,-3.72458967193854,40.3871232349992,10
10614,-3.71908857969092,40.3858306457201,10
10613,-3.71945781841679,40.3864117502325,10
10615,-3.71973235383172,40.3858143970867,10
10637,-3.72733024826374,40.3876941105414,10
10638,-3.72729392680596,40.3871905441815,10
10617,-3.72880780512475,40.3879931740509,3
10618,-3.72844140433995,40.3883191614359,3
10616,-3.72948663731575,40.3884265523426,3
11007,-3.7188973185191,40.3852023701237,10
3635,-3.71674268739512,40.3852449261311,10
10332,-3.71762439971962,40.3845950397479,10
10848,-3.71826794346966,40.384780635019,10
10849,-3.71736090674855,40.3858188361418,10
10850,-3.71708578552526,40.3858213057916,10
5093,-3.72933291001487,40.3871398428819,3
3687,-3.72974674549277,40.3869804978427,3
3573,-3.72597574948856,40.3858945460238,10
3633,-3.71633686430816,40.3854758993435,10
5094,-3.71605554864764,40.3891438423689,10
5098,-3.71646427805201,40.3891316946118,10
3551,-3.71542177979142,40.3929329652224,10
5105,-3.73359563252542,40.3893305209598,3
5115,-3.73572922175143,40.3902391590202,3
5118,-3.73492683851578,40.3903935940594,3
6116,-3.64621686933575,40.4083216859955,6
6117,-3.64715212800688,40.4086160149918,6
6118,-3.64471797663109,40.4072194749193,6
6119,-3.64462933822596,40.407106637643,6
6123,-3.64435986847166,40.4085090442011,6
6121,-3.65620349541902,40.4099488593949,6
6122,-3.65483194608119,40.4114442731524,6
6455,-3.65443219639685,40.4117916196274,6
6433,-3.65491092003848,40.4125832338698,6
6124,-3.64234461714483,40.404214676828,6
6125,-3.64074915844592,40.4055288596411,6
6456,-3.65337148673942,40.4128303807833,6
6454,-3.65347885805462,40.4128490417149,6
6453,-3.6521805245465,40.4140530270172,6
6457,-3.6512919364573,40.4141186371436,6
6439,-3.65273204822991,40.4122621704415,6
6463,-3.65341910212066,40.4122729516902,6
10889,-3.64696497202386,40.407391660978,6
10890,-3.64510077897352,40.4081736365861,6
3781,-3.65411827476165,40.4041091335091,6
6129,-3.6545883486609,40.4043796890777,6
6130,-3.65438760650228,40.4044079986314,6
6131,-3.65447909099091,40.4044724833019,6
6132,-3.65458926570346,40.4040191198259,6
6465,-3.65174864688197,40.4144272962572,6
6466,-3.65293786440078,40.4135204182189,6
9945,-3.65368448373679,40.4105607604709,6
9946,-3.65396956576749,40.4106673763125,6
9948,-3.64887944272969,40.4092932930388,6
9947,-3.6484815757566,40.4092314526631,6
9951,-3.65276537714123,40.413379941452,6
9950,-3.6510431871597,40.4150616020132,6
6908,-3.65426495465379,40.4060075157881,6
9949,-3.65629828901023,40.4064813141634,6
6142,-3.6388594799868,40.4310753890945,2
6143,-3.63740338003119,40.4316859287332,2
6144,-3.64099115849924,40.432425434064,2
6148,-3.64151865595676,40.4316333359774,2
6165,-3.63742368530557,40.4339270749891,2
6167,-3.6391040863998,40.4318675539097,2
10445,-3.63593537882541,40.432296720884,2
6189,-3.63580777160876,40.4325671359802,2
6237,-3.62067972922617,40.4553071990823,12
3508,-3.61855363029225,40.4564848019594,12
