index,year,week,daypart,is_holiday,intensity,occupation,congestion,avg_noise,p01,p10,p50,p90,p99,bariometric_pressure,precipitation,relative_humidity,solar_radiation,temperature,uv_radiation,wind_direction,wind_speed,benzene,carbon_monoxide,ethylbenzene,methane,nitrogen_dioxide,nitrogen_monoxide,nitrogen_oxides,non_methane_hydrocarbons,ozone,particles_lt_10,particles_lt_2_5,sulphur_dioxide,toluene,total_hydrocarbons,month,year_month
10,2019,2,2,0,449.174150737015,10.510003990552148,29.71164675587295,61.92727272727273,68.91363636363636,64.44545454545454,60.00454545454545,55.15,51.13181818181818,948.53125,0.0,48.826388888888886,2.0,6.275,0.5,116.08333333333333,1.06375,1.33125,0.78984375,0.8624999999999999,1.68,97.0625,111.33522727272727,267.8181818181818,0.178125,15.036953125,28.629032258064516,11.4375,19.989583333333332,5.252083333333333,1.8575,1,2019-01
11,2019,2,2,1,361.027138834017,7.994777556008088,23.501042337050407,61.375757575757575,68.32424242424241,63.60606060606061,58.981818181818184,54.30909090909091,50.84848484848485,952.625,0.0,52.101851851851855,2.0,6.900925925925925,0.5,173.41666666666666,0.6091666666666666,1.2555555555555555,0.865625,0.6472222222222223,1.695,101.6590909090909,103.84848484848484,260.9318181818182,0.16,5.588854166666667,29.895833333333332,16.5,20.041666666666668,3.922222222222222,1.8566666666666667,1,2019-01
12,2019,3,0,0,506.5262079763179,12.172742145865195,33.15077493455851,63.34270353302611,70.49155145929339,65.61136712749617,61.40076804915515,57.189247311827955,53.67956989247312,945.0084033613446,0.0,62.29323308270677,182.425,7.2125,6.958333333333333,151.79329608938548,0.8644692737430169,1.1426966292134833,0.6449244060475162,0.6797752808988764,1.9313333333333333,80.30602782071098,97.90108191653786,230.4111282843895,0.17766666666666667,14.710785562632696,44.75431034482759,27.591666666666665,16.912429378531073,4.028651685393259,2.1083333333333334,1,2019-01
13,2019,3,0,1,320.2467057445923,7.1397163156825,20.792482676709785,61.981818181818184,69.04545454545455,64.74090909090908,59.97272727272727,53.872727272727275,48.43636363636364,940.0208333333334,0.096875,75.77314814814815,157.5,5.184722222222223,5.916666666666667,165.76388888888889,1.3522222222222222,0.7652777777777778,0.3572916666666666,0.3236111111111111,1.8856521739130434,40.16287878787879,26.125,80.16287878787878,0.07739130434782608,31.686666666666667,17.572916666666668,13.708333333333334,10.916666666666666,1.9166666666666667,1.9630434782608694,1,2019-01
14,2019,3,1,0,102.21771636621688,2.2676306190147946,6.60380328021849,56.25454545454546,65.89818181818183,59.661818181818184,50.78545454545454,44.376363636363635,41.776363636363634,945.675,0.0,76.8638888888889,2.0,2.765,0.5,120.95,0.6326666666666667,0.9358333333333333,0.496875,0.5875,1.8050000000000002,59.288636363636364,50.2,136.24545454545455,0.151,9.73934375,28.12258064516129,19.7375,12.154166666666667,3.5125,1.95475,1,2019-01
15,2019,3,1,1,161.06803463397893,2.9429438211106027,9.909980406240955,58.61363636363637,67.35454545454546,61.89545454545455,54.445454545454545,47.65909090909091,44.35,938.5625,0.0984375,89.58333333333333,2.0,2.6479166666666667,0.71875,164.3125,0.6439583333333333,0.8979166666666667,0.42578125,0.45416666666666666,1.841875,50.77840909090909,29.46590909090909,96.00568181818181,0.1125,8.389375,19.0,15.21875,9.489583333333334,3.8083333333333336,1.95375,1,2019-01
16,2019,3,2,0,441.00858724793886,10.290487883663191,29.252415693443048,62.041818181818186,69.02909090909091,64.54181818181817,60.18363636363636,55.38,51.25272727272728,944.375,0.0,68.45,2.0,6.382777777777778,0.5,178.13333333333333,0.7701666666666667,1.845,0.989937106918239,1.365,1.8725,109.99090909090908,154.04090909090908,346.17727272727274,0.286,9.12175,48.275,28.0,17.525,7.581666666666666,2.158,1,2019-01
17,2019,3,2,1,373.4702079832508,8.390474994962876,24.367354243954107,62.222727272727276,69.17272727272727,65.02727272727272,60.50909090909091,55.41818181818182,51.50909090909091,939.5625,0.215625,80.34722222222223,2.0,5.398611111111111,0.75,184.83333333333334,0.87875,0.9208333333333334,0.4375,0.32916666666666666,1.665,59.60227272727273,20.681818181818183,91.375,0.07875,18.52875,13.0625,9.625,12.5625,1.8499999999999999,1.74125,1,2019-01
18,2019,4,0,0,472.7372951869629,11.310320898665156,30.90185901704834,63.822003034901364,71.17784522003035,65.81987860394537,61.52701062215478,57.46798179059181,54.14522003034901,940.05,0.0008333333333333334,56.00925925925926,221.94166666666666,10.192764378478664,8.625,172.1611111111111,2.427111111111111,0.7699421965317919,0.3757828810020877,0.4578034682080925,1.6843333333333335,47.90548780487805,36.46798780487805,103.79725609756098,0.10633333333333334,38.48924528301887,13.609442060085836,6.405172413793103,12.816155988857938,2.694219653179191,1.7896666666666665,1,2019-01
19,2019,4,0,1,323.64852697502,7.675733593238068,21.2638771872791,61.68181818181818,68.77272727272727,64.01818181818182,59.59090909090909,54.28181818181818,48.99090909090909,945.25,0.0,58.22222222222222,255.41666666666666,9.178703703703704,11.083333333333334,161.25,0.9913888888888889,0.7333333333333333,0.3854166666666667,0.4,1.6925,50.31818181818182,34.666666666666664,103.46212121212122,0.09500000000000001,24.5353125,17.833333333333332,12.041666666666666,12.930555555555555,2.511111111111111,1.7858333333333334,1,2019-01
20,2019,4,1,0,87.77543254680475,1.9560620029292204,5.58314821708374,56.71454545454546,66.15090909090908,59.765454545454546,50.89090909090909,44.46727272727272,41.836363636363636,940.3,0.0,69.45,2.0,6.341944444444445,0.5,211.6,1.4153333333333333,0.5075,0.32937500000000003,0.35083333333333333,1.65875,38.85,14.590909090909092,61.195454545454545,0.08025,34.34578125,7.71875,4.525,10.3625,1.8233333333333335,1.73825,1,2019-01
21,2019,4,1,1,127.0301348949887,2.608984212466026,8.000493638796607,57.40909090909091,66.39999999999999,60.74545454545455,53.25454545454545,47.00909090909091,43.79090909090909,945.875,0.0,72.80555555555556,2.0,4.6819444444444445,0.5,146.08333333333334,0.6333333333333334,0.5416666666666666,0.3609375,0.3541666666666667,1.63375,46.82954545454545,16.5,72.14772727272727,0.0675,13.39921875,9.25,5.125,11.0,1.9375,1.6975,1,2019-01
22,2019,4,2,0,408.5725257676002,9.569946039047322,27.10393595016341,62.630909090909086,70.39636363636365,64.8490909090909,60.27454545454545,55.33090909090909,51.28727272727273,940.775,0.0,61.733333333333334,2.0,8.891666666666667,0.5,157.58333333333334,1.892,0.7133333333333333,0.354375,0.39166666666666666,1.6344999999999998,52.25,15.927272727272728,76.63181818181818,0.0905,32.0296875,9.0875,4.975,14.7,2.4233333333333333,1.722,1,2019-01
23,2019,4,2,1,395.53361996781956,9.188189222153305,25.800167269333848,62.43636363636363,70.07272727272726,64.57272727272726,60.209090909090904,55.75454545454545,52.28181818181818,942.5,0.0,60.111111111111114,2.0,9.247222222222222,0.5,220.0,0.61,0.9250000000000002,0.55625,0.4916666666666667,1.66,86.0909090909091,43.45454545454545,152.75,0.11750000000000001,7.963125,20.071428571428573,11.0,12.791666666666666,2.8083333333333336,1.7725,1,2019-01
24,2019,5,0,0,480.39657452726993,11.527078379898,31.54802100042516,63.50755627009646,70.74533762057878,65.93408360128618,61.608520900321544,57.557877813504824,54.15739549839228,933.6585365853658,0.011442786069651743,66.39840637450199,198.31932773109244,8.944023904382469,8.739495798319327,251.3943661971831,3.3537323943661974,0.4811111111111111,0.29885321100917434,0.21000000000000002,1.5810169491525423,33.41339869281046,10.934640522875817,50.19444444444444,0.06966101694915255,50.57783599088838,10.970833333333333,5.883333333333334,9.661971830985916,1.3800000000000001,1.65,1,2019-01
26,2019,5,1,0,81.68682079732586,1.9573679612749244,5.3436596360389235,56.43076923076923,66.33653846153847,59.78653846153846,50.425,44.39038461538462,41.76153846153846,935.1607142857143,0.17573529411764705,73.89583333333333,2.0,7.035416666666667,0.7,249.70833333333334,2.464375,0.23916666666666667,0.21486486486486486,0.1075,1.576,11.38701923076923,2.387019230769231,15.076923076923077,0.03325,61.64874999999999,5.5875,2.925,8.779166666666667,0.4875,1.60825,1,2019-01
28,2019,5,2,0,406.7048860007998,9.672356371957344,27.440088410813477,62.31923076923077,69.575,64.84807692307692,60.33076923076923,55.49615384615385,51.63076923076923,932.9285714285714,0.1323529411764706,72.07142857142857,2.0,8.314285714285713,0.6,261.625,3.201458333333333,0.41833333333333333,0.2777027027027027,0.20500000000000002,1.567,28.3125,5.322115384615385,36.50480769230769,0.0605,55.5872972972973,8.35,4.675,9.45,1.0783333333333334,1.626,1,2019-01
25,2019,5,0,1,300.6907514751096,6.898730728212156,19.819548464472625,61.1,68.815,63.865,58.644999999999996,52.235,46.965,939.4583333333334,0.0,48.34375,263.8541666666667,6.0718749999999995,11.458333333333334,187.60416666666666,2.686458333333333,0.33055555555555555,0.3119047619047619,0.1277777777777778,1.5662500000000001,23.183333333333334,6.075,32.37916666666667,0.05833333333333334,59.50130952380952,7.364583333333333,4.3125,10.95138888888889,0.4861111111111111,1.6245833333333335,2,2019-02
27,2019,5,1,1,130.65289995907932,2.8276751978930132,8.32655777615385,57.29,66.715,60.565,52.73,46.214999999999996,42.995,934.3125,0.0020833333333333333,57.25,2.0,3.934375,0.5,206.09375,2.694375,0.30624999999999997,0.27321428571428574,0.13541666666666666,1.544375,16.35625,3.46875,21.6875,0.051875000000000004,64.225,5.671875,3.28125,8.572916666666666,0.48750000000000004,1.59625,2,2019-02
29,2019,5,2,1,361.01243533427885,8.12169573042734,23.598348182000255,61.21,68.705,63.96,58.94500000000001,53.739999999999995,50.015,943.75,0.0,56.140625,2.0,4.0078125,0.5,177.5,1.36625,0.5875,0.41785714285714287,0.25,1.565,51.625,9.8125,66.6125,0.07625,36.43910714285714,8.875,4.125,13.8125,1.1958333333333333,1.6424999999999998,2,2019-02
30,2019,6,0,0,520.2966420546592,12.55436771731961,33.8648773096144,63.854,71.354,66.326,61.414,57.044000000000004,53.434000000000005,947.0833333333334,0.0005555555555555556,55.06054279749478,293.6,9.941458333333333,14.466666666666667,150.44166666666666,1.0224166666666668,1.2839080459770116,0.6664285714285714,0.8971264367816092,1.7374576271186442,73.06176961602671,83.97662771285476,201.82637729549248,0.1613559322033898,18.939857142857143,35.97826086956522,20.6218487394958,15.722222222222221,5.268965517241379,1.8991525423728812,2,2019-02
31,2019,6,0,1,331.29423313332165,7.590593081630298,21.44983423538453,61.835,69.03,64.06,59.309999999999995,53.12,47.155,944.2083333333334,0.0,75.93229166666667,240.3125,8.753645833333334,13.041666666666666,190.77083333333334,1.8616666666666666,0.5972222222222222,0.3744047619047619,0.24583333333333332,1.6558333333333335,30.825,15.470833333333333,54.525,0.06625,39.04714285714286,22.25531914893617,15.125,11.604166666666666,1.5305555555555557,1.72,2,2019-02
32,2019,6,1,0,95.24975120870948,2.122601843624221,6.169412477738836,55.876000000000005,65.844,59.504,49.95,43.556000000000004,41.228,947.525,0.0,73.2125,2.0,4.3321875,0.5,160.8375,0.51675,0.9658333333333334,0.5460714285714285,0.5316666666666666,1.768,61.3475,43.9475,128.6825,0.147,7.695535714285715,21.628930817610062,13.2125,11.741666666666667,3.65,1.9140000000000001,2,2019-02
33,2019,6,1,1,176.02085385725047,3.746217400610118,11.10427015095024,57.364999999999995,66.53,60.635000000000005,53.245000000000005,46.64,43.67,943.625,0.0,82.5390625,2.0,6.20859375,0.5,180.3125,0.8403125,0.5458333333333333,0.3651785714285714,0.225,1.680625,38.8,13.2625,59.18125,0.07187500000000001,24.91839285714286,16.56140350877193,9.3125,10.197916666666666,1.3604166666666666,1.751875,2,2019-02
34,2019,6,2,0,450.62984006215197,10.61826277882818,29.800173078506873,61.842,69.006,64.292,59.698,54.668,50.413999999999994,946.25,0.0,56.5,2.0,10.279375,0.5,200.45,0.633,1.4766666666666666,0.7714285714285715,0.9,1.614,93.505,65.285,193.565,0.156,8.124500000000001,31.473684210526315,12.525,15.266666666666667,5.691666666666666,1.7685,2,2019-02
35,2019,6,2,1,394.7501535236422,9.17892785005129,25.737261461603378,61.675,68.975,63.870000000000005,59.35,54.545,50.79,943.75,0.0,79.875,2.0,9.6390625,0.5,238.375,1.90625,0.5416666666666666,0.36607142857142855,0.2041666666666667,1.52625,42.8625,6.725,53.3,0.0575,33.02571428571429,16.96875,8.5625,10.75,1.1541666666666666,1.58375,2,2019-02
36,2019,7,0,0,538.7710782100621,13.33821643099539,34.959953645934526,64.30200333889816,72.18697829716194,66.56911519198664,61.23155258764607,56.92954924874792,53.34941569282137,950.4166666666666,0.0,49.51774530271399,337.0,10.501252609603341,20.6,100.33333333333333,1.2395833333333333,0.8244444444444444,0.4896882494004796,0.4488888888888889,1.5551666666666668,54.244556113902846,34.98659966499162,107.89112227805695,0.09466666666666666,37.94718072289157,26.11965811965812,11.583333333333334,14.991525423728813,2.9827777777777778,1.6486666666666667,2,2019-02
37,2019,7,0,1,333.072403271652,7.650563267978157,21.572519541711426,61.22,68.53999999999999,63.28,58.519999999999996,52.905,48.07,945.875,0.0,36.385416666666664,356.375,12.045833333333334,18.041666666666668,89.85416666666667,1.5864583333333335,0.5138888888888888,0.3464285714285714,0.21666666666666667,1.5554166666666667,29.058333333333334,9.9,44.225,0.06,57.866547619047616,19.11392405063291,7.854166666666667,14.395833333333334,1.1722222222222223,1.61625,2,2019-02
38,2019,7,1,0,107.89408559580431,2.4935867781046244,6.94143104068979,55.94,65.718,59.39,50.118,43.744,41.398,950.25,0.0,64.090625,2.0,5.83125,0.5,122.2375,0.8956250000000001,0.6508333333333333,0.375,0.35833333333333334,1.5710000000000002,42.7275,16.5025,67.97,0.0795,29.18542857142857,16.07547169811321,8.3125,11.270833333333334,2.6275,1.65,2,2019-02
39,2019,7,1,1,175.8451076090126,3.683881842944846,11.036961821329568,57.19500000000001,66.27000000000001,60.370000000000005,53.21,47.345,44.3,946.9375,0.0,54.953125,2.0,6.60390625,0.5,67.125,0.75125,0.7458333333333332,0.38392857142857145,0.375,1.63875,48.425,16.3625,73.5625,0.091875,26.173928571428572,22.216666666666665,11.4375,12.208333333333334,2.464583333333333,1.7293749999999999,2,2019-02
40,2019,7,2,0,468.9906424336791,11.19125434854018,30.99283733487142,61.988,69.22,64.416,59.842,54.931999999999995,50.968,950.0,0.0,49.925,2.0,10.396875,0.5,142.9,0.6950000000000001,1.835,0.86,1.43,1.6489999999999998,108.065,91.585,248.5,0.197,9.4815,40.79746835443038,17.275,20.183333333333334,8.041666666666666,1.8455,2,2019-02
41,2019,7,2,1,397.3986914124349,9.339021606414367,25.80817100860147,61.135000000000005,68.17999999999999,63.379999999999995,58.81,53.975,50.510000000000005,944.25,0.0,35.046875,2.0,12.0203125,0.5,137.9375,0.8362499999999999,0.9375,0.5232142857142857,0.44166666666666665,1.69375,69.9125,17.85,97.275,0.09,28.52375,23.96153846153846,10.375,20.833333333333332,2.525,1.78125,2,2019-02
42,2019,8,0,0,537.9552077747137,13.211520257636932,34.921006681440055,63.56661101836394,71.18414023372287,65.95058430717863,61.02003338898164,56.76777963272121,53.21903171953255,945.85,0.0,48.93125,333.0416666666667,11.882045929018789,15.833333333333334,126.225,1.04725,0.9210843373493977,0.44105011933174226,0.5216867469879518,1.5831666666666666,52.86477462437396,33.968280467445744,104.95659432387312,0.09416666666666668,39.457374701670645,47.199095022624434,18.303571428571427,14.01949860724234,3.226506024096386,1.6773333333333333,2,2019-02
43,2019,8,0,1,335.2120977544841,7.603555381299596,21.898378338090115,60.669999999999995,68.085,63.26,58.505,52.905,48.190000000000005,951.0,0.0,34.3125,364.5833333333333,14.280208333333334,21.541666666666668,135.54166666666666,0.985,0.6416666666666667,0.3880952380952381,0.30833333333333335,1.5750000000000002,43.104166666666664,18.275,71.20833333333333,0.08166666666666667,50.17833333333333,37.691489361702125,15.895833333333334,14.270833333333334,2.0180555555555557,1.655,2,2019-02
44,2019,8,1,0,106.0903208629024,2.4370784349696493,6.815665667472953,56.11,65.696,59.368,50.158,43.714,41.306000000000004,945.65,0.0,66.378125,2.0,6.3921875,0.5,113.3875,0.6171249999999999,0.8341666666666666,0.4478571428571429,0.45083333333333336,1.67075,56.035,24.9025,94.2225,0.1105,16.697785714285715,40.8421052631579,16.625,12.145833333333334,3.1866666666666665,1.77975,2,2019-02
45,2019,8,1,1,174.65170303256104,3.5264409190012103,10.90763271534236,57.025,65.85,60.245000000000005,53.510000000000005,47.510000000000005,44.495,950.8125,0.0,49.9453125,2.0,7.165625,0.5,142.09375,0.5909375,1.1979166666666667,0.5035714285714286,0.7270833333333333,1.6125,59.48125,32.4125,109.16875,0.120625,15.799375,38.94736842105263,17.65625,13.395833333333334,4.691666666666666,1.733125,2,2019-02
46,2019,8,2,0,463.9438389534214,10.745324410857659,30.506809630143902,61.666000000000004,68.99600000000001,64.11399999999999,59.574,54.678000000000004,50.538000000000004,946.0,0.0,46.8125,2.0,11.765,0.5,199.475,0.51375,1.6966666666666665,0.9014285714285715,1.05,1.6219999999999999,114.71,95.405,260.97,0.2015,7.550642857142857,57.57333333333333,19.1,18.741666666666667,7.003333333333333,1.823,2,2019-02
47,2019,8,2,1,399.40423121091743,8.969026206978999,25.91519067176451,61.30499999999999,68.75,63.56,59.154999999999994,54.545,50.97,950.5,0.0,38.265625,2.0,14.0140625,0.5,165.5,0.504375,1.5583333333333333,0.8678571428571429,0.8958333333333334,1.67375,120.5875,82.8875,247.65,0.19375,7.0494642857142855,58.5,22.4375,19.0625,5.804166666666667,1.865,2,2019-02
48,2019,9,0,0,538.0714681205075,13.3457016248518,34.82041814556962,63.74096989966555,71.46622073578595,66.40836120401337,60.99264214046823,56.725418060200674,53.277424749163885,949.4833333333333,0.0,36.26987447698745,381.15833333333336,15.029227557411273,22.116666666666667,120.55833333333334,1.14075,0.8705555555555555,0.5092009685230025,0.5111111111111111,1.5847457627118644,58.945945945945944,37.729729729729726,116.77533783783784,0.10542372881355931,44.33021791767555,34.854166666666664,14.858333333333333,14.16056338028169,3.438333333333333,1.6891525423728813,2,2019-02
50,2019,9,1,0,111.92594541264764,2.550456700769821,7.152602662790996,55.986224489795916,65.65739795918367,59.47142857142857,50.14923469387755,43.65994897959184,41.19668367346939,950.125,0.0,52.34615384615385,2.0,8.430625000000001,0.5,97.2375,0.593125,1.035,0.49007352941176474,0.6483333333333333,1.6677499999999998,68.4234693877551,29.933673469387756,114.33928571428571,0.1395,12.500772058823529,31.10625,15.7125,12.854166666666666,4.632499999999999,1.8059999999999998,2,2019-02
52,2019,9,2,0,476.3595393280383,11.514587256806491,31.51389735253168,61.87142857142857,69.16530612244898,64.28571428571429,59.73673469387755,54.80612244897959,50.72244897959184,948.45,0.0,35.26923076923077,2.0,14.91125,0.5,199.0,0.646,1.415,0.7772058823529412,0.9716666666666666,1.6664999999999999,113.88775510204081,69.13775510204081,219.9030612244898,0.1845,13.065259259259259,43.6625,15.975,15.716666666666667,6.253333333333333,1.8510000000000002,2,2019-02
49,2019,9,0,1,327.2440941226505,7.43945544470858,21.12248300995227,60.57196652719666,67.93347280334729,63.15188284518828,58.37112970711297,52.609623430962344,47.817154811715476,945.7916666666666,0.0,40.75916230366492,401.4375,15.429842931937172,25.270833333333332,183.64583333333334,1.5108333333333333,0.5333333333333333,0.3664670658682635,0.2416666666666667,1.6587500000000002,33.54811715481171,13.485355648535565,54.20083682008368,0.07125,55.587485029940126,27.021052631578947,12.520833333333334,12.181818181818182,1.5958333333333334,1.7279166666666665,3,2019-03
51,2019,9,1,1,177.69562156904857,3.733142248145075,11.039709891099204,58.205,66.575,60.46,53.120000000000005,46.82,43.745,946.0,0.0,54.421875,2.0,9.6640625,0.5,145.1875,0.6234375,0.8562500000000001,0.5232142857142857,0.5083333333333333,1.725,66.34375,23.325,102.1,0.165,14.297946428571427,25.828125,13.71875,12.71875,3.4333333333333336,1.8912499999999999,3,2019-03
53,2019,9,2,1,382.8143597938788,8.462365109042446,24.591537410284534,61.175,68.55,63.629999999999995,59.07000000000001,54.025,50.375,944.125,0.0,44.84375,2.0,15.44375,0.5,242.5,1.309375,0.5708333333333333,0.3964285714285714,0.24166666666666667,1.55875,51.2375,10.125,66.7375,0.09,43.778035714285714,21.8125,9.1875,12.375,1.3625,1.65,3,2019-03
54,2019,10,0,0,531.8848320031749,13.221464715324199,34.61250213382182,64.25542570951586,72.18063439065108,66.83055091819699,61.61035058430718,57.17662771285476,53.503005008347245,938.0166666666667,0.10748299319727891,61.471816283924845,333.60833333333335,11.754375000000001,19.341666666666665,208.24166666666667,2.5276666666666667,0.4637426900584795,0.33245823389021484,0.20643274853801172,1.5313333333333332,32.73789649415693,14.292153589315525,54.62604340567613,0.06133333333333334,52.03747016706444,17.929166666666667,7.583333333333333,10.766666666666667,1.3783625730994151,1.5919999999999999,3,2019-03
55,2019,10,0,1,337.84701431375396,7.678639602053638,21.983737154302602,60.905,68.32,63.394999999999996,58.559999999999995,52.865,48.16,951.625,0.0,47.447916666666664,439.2916666666667,15.609895833333333,36.875,148.8125,1.0747916666666668,0.5486111111111112,0.38511904761904764,0.2347222222222222,1.60875,34.09583333333333,13.4875,54.775,0.06791666666666667,46.697916666666664,21.0,15.6875,12.04861111111111,1.5,1.6762500000000002,3,2019-03
56,2019,10,1,0,108.22964228986895,2.496226150938005,6.967523068984305,55.868,65.55199999999999,59.298,50.023999999999994,43.63,41.06,938.025,0.0,73.76875,2.0,9.205,0.5,216.4875,1.754375,0.27166666666666667,0.2307142857142857,0.1475,1.56525,16.4275,2.48,20.27,0.0395,54.122035714285715,10.0125,5.0375,10.0375,0.995,1.6037500000000002,3,2019-03
57,2019,10,1,1,175.68493705656678,3.5479623936839992,10.906063272266774,57.485,66.2,60.55499999999999,53.635000000000005,47.095,43.65,951.1875,0.0,66.8671875,2.0,8.95703125,0.5,165.09375,0.566875,0.7125,0.4491071428571428,0.3520833333333333,1.6175,53.55,17.84375,80.85,0.105625,13.216339285714286,18.92,14.34375,11.229166666666666,2.425,1.72375,3,2019-03
58,2019,10,2,0,455.8505542058328,10.876495890524048,30.41171045358673,61.802,68.992,64.21600000000001,59.638000000000005,54.54600000000001,50.528,938.9,0.0,61.24375,2.075,11.03875,0.5,213.7,1.9975,0.575,0.3392857142857143,0.26999999999999996,1.5485,46.665,8.475,59.675,0.076,42.148785714285715,16.025,5.775,10.858333333333333,1.725,1.623,3,2019-03
